timestamp,rtp_timestamp,first_packet_departure,estimated_first_packet_departure,first_packet_arrival,last_packet_arrival,render,encode_ms,pacing_ms,network_ms,estimated_network_ms,decode_ms,frame_construction_delay_ms,inter_frame_delay_ms,inter_frame_departure_ms,frame_jitter_ms,encoded_size,height,width,min_rtt,avail_bw,is_keyframe,frame_type
432332034,172597931,-1,432332038,432332034,432332034,0,1,0,3968043711358,-4,0,0,32,0,32,2294,480,270,1,36.704,0,delta
432332067,172600901,-2,432332071,432332067,432332067,0,1,0,3968043711391,-4,1,0,33,0,33,4054,480,270,1,64.864,0,delta
432332100,172603961,-1,432332105,432332100,432332100,0,1,0,3968043711424,-5,1,0,33,0,33,1934,480,270,1,30.944,0,delta
432332134,172606841,-1,432332138,432332133,432332133,0,2,0,3968043711456,-5,1,0,33,0,33,2654,480,270,1,42.464,0,delta
432332167,172609901,432332165,432332171,432332167,432332167,0,1,0,2,-4,1,0,34,0,34,3156,480,270,1,50.496,0,delta
432332201,172612871,432332199,432332205,432332201,432332201,0,2,0,2,-4,0,0,34,34,0,6272,480,270,1,100.352,0,delta
432332234,172615931,432332232,432332238,432332234,432332234,0,1,0,2,-4,1,0,33,33,0,3678,480,270,1,58.848,0,delta
432332267,172618901,432332264,432332271,432332267,432332267,0,1,1,3,-4,0,0,33,32,1,3148,480,270,1,50.368,0,delta
432332301,172621961,432332298,432332305,432332301,432332301,0,1,0,3,-4,0,0,34,34,0,4928,480,270,1,78.848,0,delta
432332334,172624931,432332332,432332338,432332334,432332334,0,1,0,2,-4,1,0,33,34,-1,3916,480,270,1,62.656,0,delta
432332367,172627901,432332365,432332371,432332367,432332367,0,1,0,2,-4,1,0,33,33,0,3762,480,270,1,60.192,0,delta
432332400,172630871,432332398,432332404,432332400,432332400,0,1,0,2,-4,1,0,33,33,0,3713,480,270,1,59.408,0,delta
432332435,172634021,432332433,432332439,432332435,432332435,0,1,0,2,-4,1,0,35,35,0,3454,480,270,1,55.264,0,delta
432332469,172636991,432332467,432332472,432332469,432332469,0,1,0,2,-3,1,0,34,34,0,6334,480,270,1,101.344,0,delta
432332501,172639961,432332499,432332505,432332501,432332501,0,1,0,2,-4,0,0,32,32,0,4452,480,270,1,71.232,0,delta
432332534,172642931,432332532,432332538,432332534,432332534,0,1,0,2,-4,1,0,33,33,0,4077,480,270,1,65.232,0,delta
432332567,172645901,432332565,432332571,432332567,432332567,0,1,0,2,-4,0,0,33,33,0,4421,480,270,1,70.736,0,delta
432332601,172648871,432332599,432332605,432332601,432332601,0,2,0,2,-4,1,0,34,34,0,8041,480,270,1,128.656,0,delta
432332633,172651841,432332631,432332637,432332633,432332633,0,1,0,2,-4,1,0,32,32,0,5061,480,270,1,80.976,0,delta
432332667,172654811,432332665,432332670,432332667,432332667,0,1,0,2,-3,0,0,34,34,0,4648,480,270,1,74.368,0,delta
432332701,172657871,432332699,432332705,432332700,432332700,0,2,0,1,-5,1,0,33,34,-1,6631,480,270,1,106.096,0,delta
432332735,172660931,432332733,432332739,432332735,432332735,0,2,0,2,-4,1,0,35,34,1,8777,480,270,1,140.432,0,delta
432332766,172663811,432332765,432332771,432332766,432332766,0,2,0,1,-5,1,0,31,32,-1,4443,480,270,1,71.088,0,delta
432332801,172666871,432332799,432332805,432332800,432332801,0,2,0,2,-4,0,1,35,34,1,4819,480,270,1,25.7013,0,delta
432332838,172670111,432332835,432332841,432332837,432332837,0,2,0,2,-4,1,0,36,36,0,7205,480,270,1,115.28,0,delta
432332869,172672901,432332866,432332872,432332868,432332868,0,2,0,2,-4,1,0,31,31,0,7733,480,270,1,123.728,0,delta
432332901,172675871,432332899,432332905,432332901,432332901,0,2,0,2,-4,1,0,33,33,0,8481,480,270,1,135.696,0,delta
432332935,172678931,432332933,432332939,432332935,432332935,0,2,0,2,-4,0,0,34,34,0,5665,480,270,1,90.64,0,delta
432332968,172681901,432332966,432332972,432332967,432332967,0,2,0,1,-5,1,0,32,33,-1,8468,480,270,1,135.488,0,delta
432333001,172684871,432332999,432333005,432333001,432333001,0,2,0,2,-4,1,0,34,33,1,9161,480,270,1,146.576,0,delta
432333035,172687931,432333033,432333039,432333035,432333035,0,2,0,2,-4,0,0,34,34,0,7069,480,270,1,113.104,0,delta
432333069,172690901,432333067,432333073,432333068,432333069,0,3,0,2,-4,0,1,34,34,0,7403,480,270,1,39.4827,0,delta
432333100,172693871,432333098,432333104,432333100,432333100,0,1,0,2,-4,1,0,31,31,0,9939,480,270,1,159.024,0,delta
432333138,172697201,432333136,432333142,432333138,432333138,0,2,0,2,-4,1,0,38,38,0,11952,480,270,1,191.232,0,delta
432333169,172699991,432333167,432333173,432333169,432333169,0,2,0,2,-4,1,0,31,31,0,7028,480,270,1,112.448,0,delta
432333202,172702871,432333200,432333206,432333201,432333201,0,3,0,1,-5,1,0,32,33,-1,7683,480,270,1,122.928,0,delta
432333235,172705841,432333233,432333239,432333234,432333234,0,3,0,1,-5,0,0,33,33,0,6365,480,270,1,101.84,0,delta
432333270,172708991,432333267,432333273,432333269,432333269,0,2,0,2,-4,1,0,35,34,1,9544,480,270,1,152.704,0,delta
432333304,172712141,432333302,432333308,432333303,432333303,0,2,0,1,-5,0,0,34,35,-1,5845,480,270,1,93.52,0,delta
432333337,172715111,432333335,432333341,432333337,432333337,0,2,0,2,-4,0,0,34,33,1,6745,480,270,1,107.92,0,delta
432333368,172717991,432333366,432333372,432333368,432333368,0,1,0,2,-4,1,0,31,31,0,5077,480,270,1,81.232,0,delta
432333402,172720961,432333400,432333406,432333402,432333402,0,2,0,2,-4,1,0,34,34,0,8236,480,270,1,131.776,0,delta
432333436,172724111,432333435,432333441,432333436,432333436,0,2,0,1,-5,1,0,34,35,-1,5061,480,270,1,80.976,0,delta
432333467,172726901,432333466,432333472,432333467,432333467,0,2,0,1,-5,1,0,31,31,0,5937,480,270,1,94.992,0,delta
432333503,172730051,432333501,432333507,432333502,432333503,0,2,0,2,-4,0,1,36,35,1,4172,480,270,1,22.2507,0,delta
432333535,172732931,432333533,432333539,432333535,432333535,0,2,0,2,-4,1,0,32,32,0,8331,480,270,1,133.296,0,delta
432333571,172736171,432333569,432333575,432333570,432333570,0,2,0,1,-5,1,0,35,36,-1,4490,480,270,1,71.84,0,delta
432333601,172738871,432333599,432333605,432333601,432333601,0,2,0,2,-4,1,0,31,30,1,6913,480,270,1,110.608,0,delta
432333635,172741931,432333633,432333639,432333634,432333634,0,2,0,1,-5,1,0,33,34,-1,4060,480,270,1,64.96,0,delta
432333668,172744901,432333666,432333672,432333668,432333668,0,2,1,2,-4,1,0,34,33,1,7825,480,270,1,125.2,0,delta
432333702,172748051,432333700,432333706,432333702,432333702,0,1,0,2,-4,1,0,34,34,0,4600,480,270,1,73.6,0,delta
432333735,172751021,432333734,432333740,432333735,432333735,0,2,0,1,-5,1,0,33,34,-1,6226,480,270,1,99.616,0,delta
432333769,172753991,432333767,432333773,432333768,432333768,0,2,0,1,-5,1,0,33,33,0,4336,480,270,1,69.376,0,delta
432333801,172756871,432333799,432333805,432333801,432333801,0,2,0,2,-4,1,0,33,32,1,8492,480,270,1,135.872,0,delta
432333836,172760111,432333834,432333840,432333836,432333836,0,1,0,2,-4,1,0,35,35,0,4229,480,270,1,67.664,0,delta
432333868,172762901,432333866,432333872,432333867,432333867,0,2,0,1,-5,1,0,31,32,-1,5781,480,270,1,92.496,0,delta
432333902,172765961,432333900,432333905,432333902,432333902,0,1,1,2,-3,0,0,35,34,1,4152,480,270,1,66.432,0,delta
432333936,172768931,432333934,432333940,432333936,432333936,0,3,0,2,-4,0,0,34,34,0,8141,480,270,1,130.256,0,delta
432333968,172771901,432333966,432333971,432333968,432333968,0,1,0,2,-3,1,0,32,32,0,7525,480,270,1,120.4,0,delta
432334002,172774871,432334000,432334006,432334001,432334001,0,3,0,1,-5,1,0,33,34,-1,11535,480,270,1,184.56,0,delta
432334034,172777841,432334032,432334037,432334034,432334034,0,1,0,2,-3,1,0,33,32,1,7856,480,270,1,125.696,0,delta
432334070,172780991,432334067,432334073,432334069,432334069,0,2,0,2,-4,1,0,35,35,0,11199,480,270,1,179.184,0,delta
432334102,172783871,432334099,432334105,432334101,432334101,0,2,0,2,-4,1,0,32,32,0,12350,480,270,1,197.6,0,delta
432334134,172786841,432334132,432334138,432334134,432334134,0,2,0,2,-4,1,0,33,33,0,8307,480,270,1,132.912,0,delta
432334168,172789901,432334166,432334172,432334168,432334168,0,2,0,2,-4,1,0,34,34,0,7229,480,270,1,115.664,0,delta
432334202,172792871,432334199,432334205,432334201,432334201,0,2,0,2,-4,1,0,33,33,0,8512,480,270,1,136.192,0,delta
432334236,172796021,432334234,432334240,432334236,432334236,0,2,0,2,-4,1,0,35,35,0,11791,480,270,1,188.656,0,delta
432334268,172798901,432334266,432334272,432334267,432334267,0,2,0,1,-5,1,0,31,32,-1,7494,480,270,1,119.904,0,delta
432334302,172801871,432334299,432334304,432334301,432334301,0,1,0,2,-3,1,0,34,33,1,10328,480,270,1,165.248,0,delta
432334335,172804841,432334332,432334338,432334334,432334334,0,2,0,2,-4,1,0,33,33,0,11852,480,270,1,189.632,0,delta
432334367,172807811,432334365,432334371,432334367,432334367,0,2,0,2,-4,1,0,33,33,0,8984,480,270,1,143.744,0,delta
432334401,172810871,432334399,432334405,432334401,432334401,0,2,0,2,-4,1,0,34,34,0,8890,480,270,1,142.24,0,delta
432334435,172813931,432334432,432334438,432334434,432334434,0,1,0,2,-4,1,0,33,33,0,10383,480,270,1,166.128,0,delta
432334470,172816991,432334468,432334474,432334469,432334469,0,3,0,1,-5,2,0,35,36,-1,12150,480,270,1,194.4,0,delta
432334501,172819871,432334499,432334505,432334500,432334500,0,2,0,1,-5,1,0,31,31,0,11247,480,270,1,179.952,0,delta
432334534,172822931,432334532,432334538,432334534,432334534,0,1,0,2,-4,1,0,34,33,1,6996,480,270,1,111.936,0,delta
432334568,172825811,432334565,432334570,432334567,432334567,0,1,0,2,-3,1,0,33,33,0,12211,480,270,1,195.376,0,delta
432334601,172828871,432334599,432334605,432334601,432334601,0,2,0,2,-4,1,0,34,34,0,9592,480,270,1,153.472,0,delta
432334634,172831841,432334632,432334638,432334634,432334634,0,2,1,2,-4,1,0,33,33,0,11287,480,270,1,180.592,0,delta
432334668,172834901,432334666,432334672,432334667,432334667,0,2,0,1,-5,1,0,33,34,-1,8533,480,270,1,136.528,0,delta
432334702,172837961,432334700,432334706,432334701,432334701,0,2,0,1,-5,1,0,34,34,0,11861,480,270,1,189.776,0,delta
432334735,172840841,432334733,432334738,432334735,432334735,0,2,0,2,-3,1,0,34,33,1,10553,480,270,1,168.848,0,delta
432334769,172843901,432334766,432334772,432334768,432334768,0,2,0,2,-4,1,0,33,33,0,11828,480,270,1,189.248,0,delta
432334801,172846871,432334799,432334805,432334800,432334800,0,2,0,1,-5,1,0,32,33,-1,9587,480,270,1,153.392,0,delta
432334835,172849931,432334832,432334838,432334834,432334834,0,1,0,2,-4,1,0,34,33,1,11941,480,270,1,191.056,0,delta
432334868,172852811,432334866,432334871,432334867,432334867,0,2,0,1,-4,1,0,33,34,-1,10631,480,270,1,170.096,0,delta
432334902,172855871,432334899,432334904,432334901,432334901,0,1,0,2,-3,2,0,34,33,1,12430,480,270,1,198.88,0,delta
432334935,172858931,432334933,432334939,432334934,432334934,0,2,0,1,-5,1,0,33,34,-1,9905,480,270,1,158.48,0,delta
432334968,172861901,432334966,432334972,432334967,432334968,0,2,0,2,-4,1,1,34,33,1,11574,480,270,1,61.728,0,delta
432335002,172864871,432335000,432335005,432335001,432335001,0,2,0,1,-4,2,0,33,34,-1,11512,480,270,1,184.192,0,delta
432335035,172867931,432335033,432335039,432335035,432335035,0,2,1,2,-4,1,0,34,33,1,12066,480,270,1,193.056,0,delta
432335069,172870991,432335067,432335073,432335068,432335068,0,2,0,1,-5,1,0,33,34,-1,9155,480,270,1,146.48,0,delta
432335104,172874051,432335102,432335108,432335103,432335103,0,3,0,1,-5,1,0,35,35,0,12310,480,270,1,196.96,0,delta
432335136,172876931,432335134,432335140,432335135,432335135,0,3,0,1,-5,1,0,32,32,0,10045,480,270,1,160.72,0,delta
432335175,172879901,432335173,432335177,432335174,432335174,0,7,0,1,-3,2,0,39,39,0,34118,640,360,1,545.888,1,key
432335202,172882961,432335201,432335206,432335202,432335202,0,2,0,1,-4,1,0,28,28,0,14388,640,360,1,230.208,0,delta
432335237,172885931,432335236,432335240,432335236,432335236,0,3,0,0,-4,2,0,34,35,-1,19204,640,360,1,307.264,0,delta
432335270,172888901,432335268,432335273,432335269,432335269,0,3,0,1,-4,1,0,33,32,1,16617,640,360,1,265.872,0,delta
432335303,172891871,432335301,432335307,432335302,432335302,0,4,0,1,-5,2,0,33,33,0,20647,640,360,1,330.352,0,delta
432335338,172895021,432335335,432335340,432335337,432335337,0,2,0,2,-3,1,0,35,34,1,20782,640,360,1,332.512,0,delta
432335370,172897901,432335367,432335373,432335369,432335369,0,3,0,2,-4,1,0,32,32,0,20424,640,360,1,326.784,0,delta
432335402,172900871,432335400,432335405,432335402,432335402,0,2,0,2,-3,1,0,33,33,0,18392,640,360,1,294.272,0,delta
432335436,172903841,432335433,432335438,432335435,432335435,0,2,0,2,-3,1,0,33,33,0,23002,640,360,1,368.032,0,delta
432335469,172906901,432335466,432335472,432335468,432335468,0,2,0,2,-4,1,0,33,33,0,17524,640,360,1,280.384,0,delta
432335503,172909871,432335501,432335506,432335502,432335502,0,3,0,1,-4,1,0,34,35,-1,20268,640,360,1,324.288,0,delta
432335536,172912931,432335534,432335539,432335535,432335536,0,2,0,2,-3,1,1,34,33,1,17943,640,360,1,95.696,0,delta
432335570,172915901,432335567,432335572,432335569,432335569,0,2,0,2,-3,2,0,33,33,0,25867,640,360,1,413.872,0,delta
432335603,172918871,432335600,432335605,432335602,432335602,0,2,1,2,-3,1,0,33,33,0,19506,640,360,1,312.096,0,delta
432335637,172921931,432335634,432335639,432335636,432335636,0,2,0,2,-3,1,0,34,34,0,23662,640,360,1,378.592,0,delta
432335670,172924901,432335667,432335672,432335669,432335669,0,2,0,2,-3,1,0,33,33,0,20407,640,360,1,326.512,0,delta
432335704,172928051,432335702,432335708,432335704,432335704,0,3,1,2,-4,1,0,35,35,0,21587,640,360,1,345.392,0,delta
432335737,172930931,432335734,432335739,432335736,432335736,0,2,0,2,-3,1,0,32,32,0,16636,640,360,1,266.176,0,delta
432335770,172933901,432335768,432335773,432335770,432335770,0,3,0,2,-3,1,0,34,34,0,20257,640,360,1,324.112,0,delta
432335802,172936961,432335800,432335806,432335802,432335802,0,2,0,2,-4,1,0,32,32,0,17250,640,360,1,276,0,delta
432335837,172939931,432335834,432335840,432335836,432335836,0,3,0,2,-4,1,0,34,34,0,24830,640,360,1,397.28,0,delta
432335869,172942901,432335867,432335873,432335868,432335868,0,3,0,1,-5,2,0,32,33,-1,19774,640,360,1,316.384,0,delta
432335903,172945961,432335901,432335907,432335903,432335903,0,3,0,2,-4,1,0,35,34,1,23363,640,360,1,373.808,0,delta
432335935,172948841,432335933,432335938,432335934,432335935,0,2,0,2,-3,1,1,32,32,0,18734,640,360,1,99.9147,0,delta
432335970,172951901,432335967,432335973,432335969,432335969,0,3,0,2,-4,1,0,34,34,0,24397,640,360,1,390.352,0,delta
432336005,172955141,432336003,432336008,432336005,432336005,0,2,0,2,-3,1,0,36,36,0,18831,640,360,1,301.296,0,delta
432336036,172957931,432336033,432336039,432336035,432336035,0,2,0,2,-4,1,0,30,30,0,21169,640,360,1,338.704,0,delta
432336069,172960901,432336067,432336073,432336068,432336068,0,3,0,1,-5,1,0,33,34,-1,14251,640,360,1,228.016,0,delta
432336103,172963871,432336101,432336106,432336102,432336102,0,3,0,1,-4,2,0,34,34,0,27383,640,360,1,438.128,0,delta
432336135,172966841,432336133,432336138,432336135,432336135,0,2,0,2,-3,1,0,33,32,1,15934,640,360,1,254.944,0,delta
432336170,172969811,432336167,432336172,432336169,432336169,0,3,1,2,-3,1,0,34,34,0,21979,640,360,1,351.664,0,delta
432336203,172972961,432336200,432336206,432336202,432336202,0,2,0,2,-4,1,0,33,33,0,19015,640,360,1,304.24,0,delta
432336237,172975931,432336234,432336240,432336236,432336236,0,3,0,2,-4,1,0,34,34,0,27001,640,360,1,432.016,0,delta
432336269,172978901,432336267,432336273,432336268,432336268,0,3,0,1,-5,1,0,32,33,-1,20809,640,360,1,332.944,0,delta
432336303,172981871,432336300,432336305,432336302,432336302,0,2,0,2,-3,2,0,34,33,1,24942,640,360,1,399.072,0,delta
432336335,172984841,432336333,432336338,432336334,432336334,0,2,0,1,-4,2,0,32,33,-1,17159,640,360,1,274.544,0,delta
432336369,172987811,432336367,432336372,432336368,432336368,0,3,0,1,-4,2,0,34,34,0,28682,640,360,1,458.912,0,delta
432336403,172990871,432336400,432336405,432336402,432336402,0,2,0,2,-3,1,0,34,33,1,20404,640,360,1,326.464,0,delta
432336436,172993931,432336434,432336440,432336435,432336435,0,3,0,1,-5,1,0,33,34,-1,27567,640,360,1,441.072,0,delta
432336472,172997081,432336469,432336474,432336471,432336471,0,2,0,2,-3,1,0,36,35,1,20195,640,360,1,323.12,0,delta
432336503,172999871,432336501,432336506,432336502,432336502,0,3,0,1,-4,2,0,31,32,-1,29052,640,360,1,464.832,0,delta
432336536,173002931,432336533,432336539,432336535,432336535,0,2,0,2,-4,1,0,33,32,1,25535,640,360,1,408.56,0,delta
432336569,173005901,432336567,432336573,432336568,432336568,0,3,0,1,-5,2,0,33,34,-1,27939,640,360,1,447.024,0,delta
432336603,173008871,432336600,432336605,432336602,432336602,0,2,0,2,-3,1,0,34,33,1,25072,640,360,1,401.152,0,delta
432336637,173011841,432336634,432336639,432336635,432336636,0,3,0,2,-3,1,1,34,34,0,28471,640,360,1,151.845,0,delta
432336669,173014901,432336666,432336672,432336668,432336668,0,2,0,2,-4,1,0,32,32,0,24726,640,360,1,395.616,0,delta
432336704,173017871,432336701,432336706,432336702,432336702,0,3,0,1,-4,1,0,34,35,-1,28736,640,360,1,459.776,0,delta
432336737,173020931,432336734,432336739,432336736,432336736,0,2,1,2,-3,1,0,34,33,1,27546,640,360,1,440.736,0,delta
432336770,173023901,432336767,432336773,432336769,432336769,0,3,0,2,-4,2,0,33,33,0,32881,640,360,1,526.096,0,delta
432336802,173026871,432336800,432336806,432336801,432336801,0,3,0,1,-5,1,0,32,33,-1,28643,640,360,1,458.288,0,delta
432336837,173029841,432336834,432336839,432336835,432336835,0,3,0,1,-4,1,0,34,34,0,32353,640,360,1,517.648,0,delta
432336869,173032811,432336866,432336871,432336868,432336868,0,2,0,2,-3,1,0,33,32,1,24525,640,360,1,392.4,0,delta
432336904,173035961,432336901,432336907,432336903,432336903,0,3,1,2,-4,1,0,35,35,0,25945,640,360,1,415.12,0,delta
432336937,173039021,432336934,432336940,432336936,432336936,0,2,0,2,-4,2,0,33,33,0,28216,640,360,1,451.456,0,delta
432336970,173041901,432336967,432336972,432336969,432336969,0,2,0,2,-3,2,0,33,33,0,36992,640,360,1,591.872,0,delta
432337003,173044961,432337000,432337006,432337002,432337002,0,2,0,2,-4,2,0,33,33,0,32900,640,360,1,526.4,0,delta
432337036,173047931,432337034,432337039,432337036,432337036,0,2,0,2,-3,0,0,34,34,0,17615,640,360,1,281.84,0,delta
432337068,173050901,432337067,432337072,432337068,432337068,0,2,0,1,-4,1,0,32,33,-1,12796,640,360,1,204.736,0,delta
432337103,173053871,432337100,432337105,432337102,432337102,0,2,0,2,-3,2,0,34,33,1,27272,640,360,1,436.352,0,delta
432337136,173056931,432337134,432337140,432337135,432337136,0,3,0,2,-4,1,1,34,34,0,39799,640,360,1,212.261,0,delta
432337176,173059901,432337172,432337177,432337174,432337174,0,7,0,2,-3,3,0,38,38,0,41302,960,540,1,660.832,1,key
432337206,173062871,432337202,432337208,432337204,432337204,0,5,1,2,-4,3,0,30,30,0,40590,960,540,1,649.44,0,delta
432337240,173065931,432337236,432337242,432337238,432337238,0,5,0,2,-4,3,0,34,34,0,50657,960,540,1,810.512,0,delta
432337273,173068901,432337269,432337275,432337271,432337271,0,5,1,2,-4,2,0,33,33,0,58999,960,540,1,943.984,0,delta
432337319,173071871,432337304,432337310,432337305,432337316,0,7,11,12,6,4,11,45,35,10,79728,960,540,1,55.463,0,delta
432337352,173075021,432337337,432337343,432337339,432337349,0,5,9,12,6,3,10,33,33,0,70861,960,540,1,53.9893,0,delta
432337385,173077811,432337370,432337375,432337372,432337382,0,6,10,12,7,4,10,33,33,0,85919,960,540,1,65.4621,0,delta
432337408,173080961,432337404,432337409,432337405,432337405,0,5,0,1,-4,3,0,23,34,-11,54370,960,540,1,869.92,0,delta
432337453,173083931,432337437,432337443,432337439,432337450,0,6,11,13,7,3,11,45,33,12,76005,960,540,1,52.873,0,delta
432337472,173086901,432337468,432337474,432337470,432337470,0,4,0,2,-4,2,0,20,31,-11,38510,960,540,1,616.16,0,delta
432337507,173089871,432337502,432337508,432337504,432337504,0,5,0,2,-4,3,0,34,34,0,54756,960,540,1,876.096,0,delta
432337539,173092841,432337535,432337540,432337536,432337536,0,4,0,1,-4,3,0,32,33,-1,52587,960,540,1,841.392,0,delta
432337585,173095901,432337570,432337576,432337571,432337582,0,6,11,12,6,4,11,46,35,11,60804,960,540,1,42.2984,0,delta
432337606,173098871,432337602,432337607,432337603,432337603,0,4,0,1,-4,3,0,21,32,-11,45202,960,540,1,723.232,0,delta
432337640,173101931,432337636,432337642,432337637,432337638,0,5,0,2,-4,2,1,35,34,1,50950,960,540,1,271.733,0,delta
432337671,173104901,432337668,432337674,432337669,432337669,0,4,0,1,-5,3,0,31,32,-1,37201,960,540,1,595.216,0,delta
432337708,173107961,432337704,432337710,432337705,432337705,0,6,0,1,-5,3,0,36,36,0,49025,960,540,1,784.4,0,delta
432337739,173110931,432337735,432337741,432337737,432337737,0,4,0,2,-4,2,0,32,31,1,39174,960,540,1,626.784,0,delta
432337773,173113991,432337769,432337775,432337771,432337771,0,4,0,2,-4,2,0,34,34,0,37263,960,540,1,596.208,0,delta
432337806,173116961,432337802,432337808,432337803,432337804,0,4,0,2,-4,2,1,33,33,0,47047,960,540,1,250.917,0,delta
432337840,173119931,432337836,432337842,432337838,432337838,0,5,0,2,-4,3,0,34,34,0,51975,960,540,1,831.6,0,delta
432337872,173122901,432337868,432337874,432337869,432337869,0,4,0,1,-5,2,0,31,32,-1,42408,960,540,1,678.528,0,delta
432337906,173125871,432337902,432337908,432337903,432337903,0,5,0,1,-5,2,0,34,34,0,40275,960,540,1,644.4,0,delta
432337939,173128931,432337935,432337941,432337937,432337937,0,4,0,2,-4,3,0,34,33,1,51293,960,540,1,820.688,0,delta
432337975,173131991,432337971,432337977,432337972,432337973,0,6,0,2,-4,3,1,36,36,0,56220,960,540,1,299.84,0,delta
432338005,173134871,432338001,432338007,432338003,432338003,0,4,0,2,-4,3,0,30,30,0,48190,960,540,1,771.04,0,delta
432338041,173138021,432338037,432338043,432338038,432338038,0,5,0,1,-5,3,0,35,36,-1,49477,960,540,1,791.632,0,delta
432338072,173140901,432338068,432338074,432338069,432338069,0,4,0,1,-5,4,0,31,31,0,55221,960,540,1,883.536,0,delta
432338108,173143961,432338103,432338109,432338105,432338105,0,5,0,2,-4,4,0,36,35,1,50199,960,540,1,803.184,0,delta
432338139,173146931,432338135,432338141,432338136,432338137,0,4,0,2,-4,2,1,32,32,0,52262,960,540,1,278.731,0,delta
432338174,173149991,432338169,432338175,432338171,432338171,0,4,0,2,-4,3,0,34,34,0,43404,960,540,1,694.464,0,delta
432338205,173152961,432338202,432338208,432338203,432338203,0,4,0,1,-5,3,0,32,33,-1,44158,960,540,1,706.528,0,delta
432338244,173156201,432338239,432338245,432338241,432338241,0,5,0,2,-4,3,0,38,37,1,44870,960,540,1,717.92,0,delta
432338276,173159261,432338272,432338278,432338274,432338274,0,4,0,2,-4,3,0,33,33,0,49632,960,540,1,794.112,0,delta
432338311,173162321,432338308,432338313,432338309,432338309,0,5,0,1,-4,3,0,35,36,-1,54634,960,540,1,874.144,0,delta
432338344,173165291,432338339,432338344,432338341,432338342,0,3,0,3,-2,2,1,33,31,2,49351,960,540,1,263.205,0,delta
432338379,173168351,432338374,432338380,432338376,432338376,0,5,0,2,-4,3,0,34,35,-1,46344,960,540,1,741.504,0,delta
432338405,173170871,432338401,432338407,432338402,432338403,0,4,0,2,-4,2,1,27,27,0,49574,960,540,1,264.395,0,delta
432338440,173173931,432338435,432338441,432338437,432338438,0,4,0,3,-3,2,1,35,34,1,55426,960,540,1,295.605,0,delta
432338473,173176901,432338468,432338474,432338470,432338470,0,4,0,2,-4,3,0,32,33,-1,54758,960,540,1,876.128,0,delta
432338507,173179871,432338502,432338508,432338504,432338504,0,5,0,2,-4,3,0,34,34,0,52260,960,540,1,836.16,0,delta
432338539,173182931,432338535,432338541,432338536,432338537,0,4,0,2,-4,2,1,33,33,0,55737,960,540,1,297.264,0,delta
432338572,173185811,432338568,432338573,432338570,432338570,0,4,0,2,-3,3,0,33,33,0,47989,960,540,1,767.824,0,delta
432338605,173188871,432338601,432338607,432338603,432338603,0,4,0,2,-4,3,0,33,33,0,56396,960,540,1,902.336,0,delta
432338640,173191931,432338636,432338642,432338637,432338637,0,5,0,1,-5,3,0,34,35,-1,51912,960,540,1,830.592,0,delta
432338671,173194901,432338667,432338673,432338669,432338669,0,3,0,2,-4,2,0,32,31,1,41087,960,540,1,657.392,0,delta
432338709,173198141,432338705,432338711,432338706,432338706,0,5,0,1,-5,2,0,37,38,-1,52304,960,540,1,836.864,0,delta
